52803,0.13196990175015955,0.1595011170138859,0.052762260405243,0.11261576522454692,0.19917527959937084,0.18863118313659244,0.07219093773782004,0.08315355513238147
52804,0.13475856588321153,0.151058002962756,0.059069981455369715,0.10555219563159358,0.18522784198849543,0.19898705166444075,0.07154037464128137,0.09380598577285156
52805,0.13556419998790137,0.15347796854337634,0.062009138146341146,0.1081872071706033,0.1850588556939314,0.1830188994877402,0.07724855771178075,0.09543517325832541
52806,0.14803897496327897,0.1573642700705828,0.06608299165281079,0.1091270306336098,0.1834081563005993,0.16840366522462635,0.07663285290821818,0.09094205824627377
52807,0.12070203753946399,0.1620023024911399,0.05933623909170788,0.1175096983897013,0.18552086700923298,0.19762270255520492,0.06978811702763321,0.08751803589591595
52809,0.13310628615463563,0.15338970251513057,0.06230381842433442,0.1138863256873609,0.18828849951226312,0.18946166655738064,0.07333558171434185,0.08622811943455287
52810,0.12283009007979098,0.15776472126582008,0.0678585385681725,0.11904588586591262,0.17947406703346427,0.18437359964256628,0.07493210020510643,0.09372099733916689
52811,0.15648956808751727,0.14817807509403733,0.07400926490920799,0.11470392161743057,0.17594674621975095,0.15516880894858548,0.08411234836872254,0.09139126675474801
52813,0.12663456650830737,0.15896073127063193,0.061594066053065166,0.11245206769734852,0.18129988775929057,0.18938747757633395,0.0760924603133416,0.09357874282168097
52814,0.1370116613823875,0.14504507477297376,0.09147279502403823,0.11982535041397296,0.1539605477127541,0.15166501231204008,0.0953132396576797,0.10570631872415376
52815,0.12906443211820368,0.16046836124025995,0.05972256663178015,0.11656563947370807,0.1914121995669438,0.18350575014368703,0.07196160598942555,0.08729944483599181
52816,0.17406084091876942,0.16069717375000814,0.06155908608109965,0.10201120628655219,0.1846844749716416,0.1636582125972371,0.07411545465657486,0.07921355073811719
52817,0.13369255244240058,0.15373039785757908,0.059896671711777934,0.11355494853857769,0.1899112024163527,0.18529232647059327,0.07565022632866371,0.08827167423405508
52818,0.12856551057623822,0.15123867478672284,0.06017558799727192,0.11750462072241859,0.186195310912169,0.1945102263518246,0.07097124698268714,0.09083882167066773
52819,0.1376568646136759,0.15133262191248992,0.06289805192651482,0.11402375907309255,0.18647331910893758,0.18359116058159042,0.07674340190993438,0.08728082087376451
52820,0.12861585754968594,0.16200249555242088,0.05802225171583629,0.11844168800675395,0.18796517388829337,0.19112485412264424,0.06773243100138862,0.08609524816297681
52821,0.15393241170489985,0.14840126137455384,0.0733768178047939,0.11554671119100958,0.17827153697918888,0.15661227864286878,0.08304988028209385,0.09080910202059152
52823,0.13892063205471505,0.15176850803882058,0.06316315100464652,0.1101597855137584,0.19015745630685085,0.17938408159174593,0.0775979579941265,0.08884842749533627
52825,0.12897007941462316,0.15343167219475765,0.06208472131984431,0.11692476294232337,0.19267235334859406,0.18617334805574765,0.07159216997458588,0.08815089274952391
52826,0.1275677121480163,0.15037090326605781,0.06947071429087025,0.11930422099463561,0.18255377835274283,0.17594358394007936,0.07909421820039411,0.09569486880720378
52827,0.1282687681510068,0.15616006700539575,0.05174839661056017,0.10605731447298222,0.19922228366093425,0.20064305331315896,0.07067330648881501,0.08722681029714693
52828,0.1323312503044144,0.15508242284621832,0.06953415220510013,0.11606331797088316,0.17840708977311892,0.1717287698892055,0.08466556950636031,0.09218742750469927
52829,0.1290380554681832,0.15192420449460514,0.06906103263610802,0.11807275937859546,0.18068914137665734,0.17597507782068414,0.08250752982764427,0.09273219899752248
52831,0.12958769702477332,0.15875930335698307,0.058812153139905184,0.11183806468361923,0.1972939988646258,0.18586550595119586,0.0706540161395643,0.08718926083933333
52832,0.12870074676959126,0.16441084957378269,0.06082925935026644,0.11619936115357474,0.18386519831480128,0.18540723306543772,0.07280742261641109,0.0877799291561348
52834,0.12580419807525509,0.1555846094044512,0.06396397297132246,0.11982954976228447,0.18000648644636924,0.17939103278764088,0.0791438095050584,0.09627634104761827
52836,0.13212309187099916,0.1557862332952159,0.06012276223719895,0.1156617991377442,0.18806397454414658,0.1874890288800824,0.07193243716238473,0.08882067287222817
52838,0.1339903486911837,0.15102067265420813,0.057934269459279736,0.11717338903696274,0.20228823177933372,0.17982600126866388,0.0694315420346296,0.08833554507573853
52839,0.1316723692849917,0.16308963889118455,0.05933873973954733,0.10613268952126143,0.18846293480302936,0.19182883568028536,0.06795967986882724,0.09151511221087302
52841,0.13253125845757038,0.14706126620337706,0.07631084843243004,0.11838274053102286,0.17857492281335804,0.1663252819985582,0.08562992812823662,0.09518375343544665
52842,0.1403167735550299,0.15305479587845958,0.05872578155082481,0.1172531823440245,0.18630121924421006,0.18193170320552318,0.06916452663499296,0.09325201758693509
52843,0.13988161489269624,0.15755185127613064,0.07512549926657798,0.11699473009643682,0.16878155455519755,0.16737226816308537,0.08207999168666871,0.09221249006320673
52844,0.1265214132917066,0.15357066358304025,0.06569086046732535,0.11780151715623949,0.18429613324403768,0.17423622082836362,0.08318475160913903,0.09469843982014799
